Unnamed: 0,vehicleKey,type,fuelType,engineSize,mass,time,castAluminium,wroughtAluminium,mildSteel,highStrengthSteel,castIron,magnesium,catalyst,EESystem,powerElectronics,BMS,tractionMotorInduction,tractionMotorPM
8049,V00070102,unknown,BEV,< 1400 cm3, 1000-1249 kg,2021,0,0,0,0,0,0,0.0,0,0,0,0,0
8050,V00070102,unknown,BEV,< 1400 cm3, 1000-1249 kg,2022,0,0,0,0,0,0,0.0,0,0,0,0,0
8051,V00070102,unknown,BEV,< 1400 cm3, 1000-1249 kg,2023,0,0,0,0,0,0,0.0,0,0,0,0,0
8052,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1980,0,0,0,0,0,0,0.0,0,0,0,0,0
8053,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1981,0,0,0,0,0,0,0.0,0,0,0,0,0
8054,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1982,0,0,0,0,0,0,0.0,0,0,0,0,0
8055,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1983,0,0,0,0,0,0,0.0,0,0,0,0,0
8056,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1984,0,0,0,0,0,0,0.0,0,0,0,0,0
8057,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1985,0,0,0,0,0,0,0.0,0,0,0,0,0
8058,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1986,0,0,0,0,0,0,0.0,0,0,0,0,0
8059,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1987,0,0,0,0,0,0,0.0,0,0,0,0,0
8060,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1988,0,0,0,0,0,0,0.0,0,0,0,0,0
8061,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1989,0,0,0,0,0,0,0.0,0,0,0,0,0
8062,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1990,0,0,0,0,0,0,0.0,0,0,0,0,0
8063,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1991,0,0,0,0,0,0,0.0,0,0,0,0,0
8064,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1992,0,0,0,0,0,0,0.0,0,0,0,0,0
8065,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1993,0,0,0,0,0,0,0.0,0,0,0,0,0
8066,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1994,0,0,0,0,0,0,0.0,0,0,0,0,0
8067,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1995,0,0,0,0,0,0,0.0,0,0,0,0,0
8068,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1996,0,0,0,0,0,0,0.0,0,0,0,0,0
8069,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1997,0,0,0,0,0,0,0.0,0,0,0,0,0
8070,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1998,0,0,0,0,0,0,0.0,0,0,0,0,0
8071,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,1999,0,0,0,0,0,0,0.0,0,0,0,0,0
8072,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2000,0,0,0,0,0,0,0.0,0,0,0,0,0
8073,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2001,0,0,0,0,0,0,0.0,0,0,0,0,0
8074,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2002,0,0,0,0,0,0,0.0,0,0,0,0,0
8075,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2003,0,0,0,0,0,0,0.0,0,0,0,0,0
8076,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2004,0,0,0,0,0,0,0.0,0,0,0,0,0
8077,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2005,0,0,0,0,0,0,0.0,0,0,0,0,0
8078,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2006,0,0,0,0,0,0,0.0,0,0,0,0,0
8079,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2007,0,0,0,0,0,0,0.0,0,0,0,0,0
8080,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2008,0,0,0,0,0,0,0.0,0,0,0,0,0
8081,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2009,0,0,0,0,0,0,0.0,0,0,0,0,0
8082,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2010,0,0,0,0,0,0,0.0,0,0,0,0,0
8083,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2011,0,0,0,0,0,0,0.0,0,0,0,0,0
8084,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2012,0,0,0,0,0,0,0.0,0,0,0,0,0
8085,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2013,0,0,0,0,0,0,0.0,0,0,0,0,0
8086,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2014,0,0,0,0,0,0,0.0,0,0,0,0,0
8087,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2015,0,0,0,0,0,0,0.0,0,0,0,0,0
8088,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2016,0,0,0,0,0,0,0.0,0,0,0,0,0
8089,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2017,0,0,0,0,0,0,0.0,0,0,0,0,0
8090,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2018,0,0,0,0,0,0,0.0,0,0,0,0,0
8091,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2019,0,0,0,0,0,0,0.0,0,0,0,0,0
8092,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2020,0,0,0,0,0,0,0.0,0,0,0,0,0
8093,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2021,0,0,0,0,0,0,0.0,0,0,0,0,0
8094,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2022,0,0,0,0,0,0,0.0,0,0,0,0,0
8095,V00070103,unknown,BEV,< 1400 cm3, 1250-1499 kg,2023,0,0,0,0,0,0,0.0,0,0,0,0,0
8096,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1980,0,0,0,0,0,0,0.0,0,0,0,0,0
8097,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1981,0,0,0,0,0,0,0.0,0,0,0,0,0
8098,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1982,0,0,0,0,0,0,0.0,0,0,0,0,0
8099,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1983,0,0,0,0,0,0,0.0,0,0,0,0,0
8100,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1984,0,0,0,0,0,0,0.0,0,0,0,0,0
8101,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1985,0,0,0,0,0,0,0.0,0,0,0,0,0
8102,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1986,0,0,0,0,0,0,0.0,0,0,0,0,0
8103,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1987,0,0,0,0,0,0,0.0,0,0,0,0,0
8104,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1988,0,0,0,0,0,0,0.0,0,0,0,0,0
8105,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1989,0,0,0,0,0,0,0.0,0,0,0,0,0
8106,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1990,0,0,0,0,0,0,0.0,0,0,0,0,0
8107,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1991,0,0,0,0,0,0,0.0,0,0,0,0,0
8108,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1992,0,0,0,0,0,0,0.0,0,0,0,0,0
8109,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1993,0,0,0,0,0,0,0.0,0,0,0,0,0
8110,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1994,0,0,0,0,0,0,0.0,0,0,0,0,0
8111,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1995,0,0,0,0,0,0,0.0,0,0,0,0,0
8112,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1996,0,0,0,0,0,0,0.0,0,0,0,0,0
8113,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1997,0,0,0,0,0,0,0.0,0,0,0,0,0
8114,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1998,0,0,0,0,0,0,0.0,0,0,0,0,0
8115,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,1999,0,0,0,0,0,0,0.0,0,0,0,0,0
8116,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2000,0,0,0,0,0,0,0.0,0,0,0,0,0
8117,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2001,0,0,0,0,0,0,0.0,0,0,0,0,0
8118,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2002,0,0,0,0,0,0,0.0,0,0,0,0,0
8119,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2003,0,0,0,0,0,0,0.0,0,0,0,0,0
8120,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2004,0,0,0,0,0,0,0.0,0,0,0,0,0
8121,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2005,0,0,0,0,0,0,0.0,0,0,0,0,0
8122,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2006,0,0,0,0,0,0,0.0,0,0,0,0,0
8123,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2007,0,0,0,0,0,0,0.0,0,0,0,0,0
8124,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2008,0,0,0,0,0,0,0.0,0,0,0,0,0
8125,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2009,0,0,0,0,0,0,0.0,0,0,0,0,0
8126,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2010,0,0,0,0,0,0,0.0,0,0,0,0,0
8127,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2011,0,0,0,0,0,0,0.0,0,0,0,0,0
8128,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2012,0,0,0,0,0,0,0.0,0,0,0,0,0
8129,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2013,0,0,0,0,0,0,0.0,0,0,0,0,0
8130,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2014,0,0,0,0,0,0,0.0,0,0,0,0,0
8131,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2015,0,0,0,0,0,0,0.0,0,0,0,0,0
8132,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2016,0,0,0,0,0,0,0.0,0,0,0,0,0
8133,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2017,0,0,0,0,0,0,0.0,0,0,0,0,0
8134,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2018,0,0,0,0,0,0,0.0,0,0,0,0,0
8135,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2019,0,0,0,0,0,0,0.0,0,0,0,0,0
8136,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2020,0,0,0,0,0,0,0.0,0,0,0,0,0
8137,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2021,0,0,0,0,0,0,0.0,0,0,0,0,0
8138,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2022,0,0,0,0,0,0,0.0,0,0,0,0,0
8139,V00070104,unknown,BEV,< 1400 cm3, >1500 kg,2023,0,0,0,0,0,0,0.0,0,0,0,0,0
8140,V00070200,unknown,BEV,1400-1999 cm3,unknown,1980,0,0,0,0,0,0,0.0,0,0,0,0,0
8141,V00070200,unknown,BEV,1400-1999 cm3,unknown,1981,0,0,0,0,0,0,0.0,0,0,0,0,0
8142,V00070200,unknown,BEV,1400-1999 cm3,unknown,1982,0,0,0,0,0,0,0.0,0,0,0,0,0
8143,V00070200,unknown,BEV,1400-1999 cm3,unknown,1983,0,0,0,0,0,0,0.0,0,0,0,0,0
8144,V00070200,unknown,BEV,1400-1999 cm3,unknown,1984,0,0,0,0,0,0,0.0,0,0,0,0,0
8145,V00070200,unknown,BEV,1400-1999 cm3,unknown,1985,0,0,0,0,0,0,0.0,0,0,0,0,0
8146,V00070200,unknown,BEV,1400-1999 cm3,unknown,1986,0,0,0,0,0,0,0.0,0,0,0,0,0
8147,V00070200,unknown,BEV,1400-1999 cm3,unknown,1987,0,0,0,0,0,0,0.0,0,0,0,0,0
8148,V00070200,unknown,BEV,1400-1999 cm3,unknown,1988,0,0,0,0,0,0,0.0,0,0,0,0,0
8149,V00070200,unknown,BEV,1400-1999 cm3,unknown,1989,0,0,0,0,0,0,0.0,0,0,0,0,0
8150,V00070200,unknown,BEV,1400-1999 cm3,unknown,1990,0,0,0,0,0,0,0.0,0,0,0,0,0
8151,V00070200,unknown,BEV,1400-1999 cm3,unknown,1991,0,0,0,0,0,0,0.0,0,0,0,0,0
8152,V00070200,unknown,BEV,1400-1999 cm3,unknown,1992,0,0,0,0,0,0,0.0,0,0,0,0,0
8153,V00070200,unknown,BEV,1400-1999 cm3,unknown,1993,0,0,0,0,0,0,0.0,0,0,0,0,0
8154,V00070200,unknown,BEV,1400-1999 cm3,unknown,1994,0,0,0,0,0,0,0.0,0,0,0,0,0
8155,V00070200,unknown,BEV,1400-1999 cm3,unknown,1995,0,0,0,0,0,0,0.0,0,0,0,0,0
8156,V00070200,unknown,BEV,1400-1999 cm3,unknown,1996,0,0,0,0,0,0,0.0,0,0,0,0,0
8157,V00070200,unknown,BEV,1400-1999 cm3,unknown,1997,0,0,0,0,0,0,0.0,0,0,0,0,0
8158,V00070200,unknown,BEV,1400-1999 cm3,unknown,1998,0,0,0,0,0,0,0.0,0,0,0,0,0
8159,V00070200,unknown,BEV,1400-1999 cm3,unknown,1999,0,0,0,0,0,0,0.0,0,0,0,0,0
8160,V00070200,unknown,BEV,1400-1999 cm3,unknown,2000,0,0,0,0,0,0,0.0,0,0,0,0,0
8161,V00070200,unknown,BEV,1400-1999 cm3,unknown,2001,0,0,0,0,0,0,0.0,0,0,0,0,0
8162,V00070200,unknown,BEV,1400-1999 cm3,unknown,2002,0,0,0,0,0,0,0.0,0,0,0,0,0
8163,V00070200,unknown,BEV,1400-1999 cm3,unknown,2003,0,0,0,0,0,0,0.0,0,0,0,0,0
8164,V00070200,unknown,BEV,1400-1999 cm3,unknown,2004,0,0,0,0,0,0,0.0,0,0,0,0,0
8165,V00070200,unknown,BEV,1400-1999 cm3,unknown,2005,0,0,0,0,0,0,0.0,0,0,0,0,0
8166,V00070200,unknown,BEV,1400-1999 cm3,unknown,2006,0,0,0,0,0,0,0.0,0,0,0,0,0
8167,V00070200,unknown,BEV,1400-1999 cm3,unknown,2007,0,0,0,0,0,0,0.0,0,0,0,0,0
8168,V00070200,unknown,BEV,1400-1999 cm3,unknown,2008,0,0,0,0,0,0,0.0,0,0,0,0,0
8169,V00070200,unknown,BEV,1400-1999 cm3,unknown,2009,0,0,0,0,0,0,0.0,0,0,0,0,0
8170,V00070200,unknown,BEV,1400-1999 cm3,unknown,2010,0,0,0,0,0,0,0.0,0,0,0,0,0
8171,V00070200,unknown,BEV,1400-1999 cm3,unknown,2011,0,0,0,0,0,0,0.0,0,0,0,0,0
8172,V00070200,unknown,BEV,1400-1999 cm3,unknown,2012,0,0,0,0,0,0,0.0,0,0,0,0,0
8173,V00070200,unknown,BEV,1400-1999 cm3,unknown,2013,0,0,0,0,0,0,0.0,0,0,0,0,0
8174,V00070200,unknown,BEV,1400-1999 cm3,unknown,2014,0,0,0,0,0,0,0.0,0,0,0,0,0
8175,V00070200,unknown,BEV,1400-1999 cm3,unknown,2015,0,0,0,0,0,0,0.0,0,0,0,0,0
8176,V00070200,unknown,BEV,1400-1999 cm3,unknown,2016,0,0,0,0,0,0,0.0,0,0,0,0,0
8177,V00070200,unknown,BEV,1400-1999 cm3,unknown,2017,0,0,0,0,0,0,0.0,0,0,0,0,0
8178,V00070200,unknown,BEV,1400-1999 cm3,unknown,2018,0,0,0,0,0,0,0.0,0,0,0,0,0
8179,V00070200,unknown,BEV,1400-1999 cm3,unknown,2019,0,0,0,0,0,0,0.0,0,0,0,0,0
8180,V00070200,unknown,BEV,1400-1999 cm3,unknown,2020,0,0,0,0,0,0,0.0,0,0,0,0,0
8181,V00070200,unknown,BEV,1400-1999 cm3,unknown,2021,0,0,0,0,0,0,0.0,0,0,0,0,0
8182,V00070200,unknown,BEV,1400-1999 cm3,unknown,2022,0,0,0,0,0,0,0.0,0,0,0,0,0
8183,V00070200,unknown,BEV,1400-1999 cm3,unknown,2023,0,0,0,0,0,0,0.0,0,0,0,0,0
8184,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1980,0,0,0,0,0,0,0.0,0,0,0,0,0
8185,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1981,0,0,0,0,0,0,0.0,0,0,0,0,0
8186,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1982,0,0,0,0,0,0,0.0,0,0,0,0,0
8187,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1983,0,0,0,0,0,0,0.0,0,0,0,0,0
8188,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1984,0,0,0,0,0,0,0.0,0,0,0,0,0
8189,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1985,0,0,0,0,0,0,0.0,0,0,0,0,0
8190,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1986,0,0,0,0,0,0,0.0,0,0,0,0,0
8191,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1987,0,0,0,0,0,0,0.0,0,0,0,0,0
8192,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1988,0,0,0,0,0,0,0.0,0,0,0,0,0
8193,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1989,0,0,0,0,0,0,0.0,0,0,0,0,0
8194,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1990,0,0,0,0,0,0,0.0,0,0,0,0,0
8195,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1991,0,0,0,0,0,0,0.0,0,0,0,0,0
8196,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1992,0,0,0,0,0,0,0.0,0,0,0,0,0
8197,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1993,0,0,0,0,0,0,0.0,0,0,0,0,0
8198,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1994,0,0,0,0,0,0,0.0,0,0,0,0,0
8199,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1995,0,0,0,0,0,0,0.0,0,0,0,0,0
8200,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1996,0,0,0,0,0,0,0.0,0,0,0,0,0
8201,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1997,0,0,0,0,0,0,0.0,0,0,0,0,0
8202,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1998,0,0,0,0,0,0,0.0,0,0,0,0,0
8203,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,1999,0,0,0,0,0,0,0.0,0,0,0,0,0
8204,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2000,0,0,0,0,0,0,0.0,0,0,0,0,0
8205,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2001,0,0,0,0,0,0,0.0,0,0,0,0,0
8206,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2002,0,0,0,0,0,0,0.0,0,0,0,0,0
8207,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2003,0,0,0,0,0,0,0.0,0,0,0,0,0
8208,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2004,0,0,0,0,0,0,0.0,0,0,0,0,0
8209,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2005,0,0,0,0,0,0,0.0,0,0,0,0,0
8210,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2006,0,0,0,0,0,0,0.0,0,0,0,0,0
8211,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2007,0,0,0,0,0,0,0.0,0,0,0,0,0
8212,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2008,0,0,0,0,0,0,0.0,0,0,0,0,0
8213,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2009,0,0,0,0,0,0,0.0,0,0,0,0,0
8214,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2010,0,0,0,0,0,0,0.0,0,0,0,0,0
8215,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2011,0,0,0,0,0,0,0.0,0,0,0,0,0
8216,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2012,0,0,0,0,0,0,0.0,0,0,0,0,0
8217,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2013,0,0,0,0,0,0,0.0,0,0,0,0,0
8218,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2014,0,0,0,0,0,0,0.0,0,0,0,0,0
8219,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2015,0,0,0,0,0,0,0.0,0,0,0,0,0
8220,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2016,0,0,0,0,0,0,0.0,0,0,0,0,0
8221,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2017,0,0,0,0,0,0,0.0,0,0,0,0,0
8222,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2018,0,0,0,0,0,0,0.0,0,0,0,0,0
8223,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2019,0,0,0,0,0,0,0.0,0,0,0,0,0
8224,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2020,0,0,0,0,0,0,0.0,0,0,0,0,0
8225,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2021,0,0,0,0,0,0,0.0,0,0,0,0,0
8226,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2022,0,0,0,0,0,0,0.0,0,0,0,0,0
8227,V00070201,unknown,BEV,1400-1999 cm3, <1000 kg,2023,0,0,0,0,0,0,0.0,0,0,0,0,0
8228,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1980,0,0,0,0,0,0,0.0,0,0,0,0,0
8229,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1981,0,0,0,0,0,0,0.0,0,0,0,0,0
8230,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1982,0,0,0,0,0,0,0.0,0,0,0,0,0
8231,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1983,0,0,0,0,0,0,0.0,0,0,0,0,0
8232,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1984,0,0,0,0,0,0,0.0,0,0,0,0,0
8233,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1985,0,0,0,0,0,0,0.0,0,0,0,0,0
8234,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1986,0,0,0,0,0,0,0.0,0,0,0,0,0
8235,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1987,0,0,0,0,0,0,0.0,0,0,0,0,0
8236,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1988,0,0,0,0,0,0,0.0,0,0,0,0,0
8237,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1989,0,0,0,0,0,0,0.0,0,0,0,0,0
8238,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1990,0,0,0,0,0,0,0.0,0,0,0,0,0
8239,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1991,0,0,0,0,0,0,0.0,0,0,0,0,0
8240,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1992,0,0,0,0,0,0,0.0,0,0,0,0,0
8241,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1993,0,0,0,0,0,0,0.0,0,0,0,0,0
8242,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1994,0,0,0,0,0,0,0.0,0,0,0,0,0
8243,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1995,0,0,0,0,0,0,0.0,0,0,0,0,0
8244,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1996,0,0,0,0,0,0,0.0,0,0,0,0,0
8245,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1997,0,0,0,0,0,0,0.0,0,0,0,0,0
8246,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1998,0,0,0,0,0,0,0.0,0,0,0,0,0
8247,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,1999,0,0,0,0,0,0,0.0,0,0,0,0,0
8248,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2000,0,0,0,0,0,0,0.0,0,0,0,0,0
8249,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2001,0,0,0,0,0,0,0.0,0,0,0,0,0
8250,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2002,0,0,0,0,0,0,0.0,0,0,0,0,0
8251,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2003,0,0,0,0,0,0,0.0,0,0,0,0,0
8252,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2004,0,0,0,0,0,0,0.0,0,0,0,0,0
8253,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2005,0,0,0,0,0,0,0.0,0,0,0,0,0
8254,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2006,0,0,0,0,0,0,0.0,0,0,0,0,0
8255,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2007,0,0,0,0,0,0,0.0,0,0,0,0,0
8256,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2008,0,0,0,0,0,0,0.0,0,0,0,0,0
8257,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2009,0,0,0,0,0,0,0.0,0,0,0,0,0
8258,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2010,0,0,0,0,0,0,0.0,0,0,0,0,0
8259,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2011,0,0,0,0,0,0,0.0,0,0,0,0,0
8260,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2012,0,0,0,0,0,0,0.0,0,0,0,0,0
8261,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2013,0,0,0,0,0,0,0.0,0,0,0,0,0
8262,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2014,0,0,0,0,0,0,0.0,0,0,0,0,0
8263,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2015,0,0,0,0,0,0,0.0,0,0,0,0,0
8264,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2016,0,0,0,0,0,0,0.0,0,0,0,0,0
8265,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2017,0,0,0,0,0,0,0.0,0,0,0,0,0
8266,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2018,0,0,0,0,0,0,0.0,0,0,0,0,0
8267,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2019,0,0,0,0,0,0,0.0,0,0,0,0,0
8268,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2020,0,0,0,0,0,0,0.0,0,0,0,0,0
8269,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2021,0,0,0,0,0,0,0.0,0,0,0,0,0
8270,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2022,0,0,0,0,0,0,0.0,0,0,0,0,0
8271,V00070202,unknown,BEV,1400-1999 cm3, 1000-1249 kg,2023,0,0,0,0,0,0,0.0,0,0,0,0,0
