,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info,info
,flow,product,component,material,element,flow,product,component,material,element,data,values_count,priority,priority_count,original row
87569,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,otherOrUndefinedMaterials,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,otherOrUndefinedMaterials,Cu,[0.32 0.31],2,[2111],1,[532 537]
87570,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,otherOrganics,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,otherOrganics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87571,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,otherOrganics,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,otherOrganics,Al,[0.51 0.43],2,[2111],1,[536 534]
87572,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,otherOrganics,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,otherOrganics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87573,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,plasticComposites,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,plasticComposites,Ag,[0.4 0.3],2,[2111],1,[533 530]
87574,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,plasticComposites,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,plasticComposites,Al,[0.51 0.43],2,[2111],1,[536 534]
87575,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,plasticComposites,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,plasticComposites,Cu,[0.32 0.31],2,[2111],1,[532 537]
87576,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,plastics,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,plastics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87577,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,plastics,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,plastics,Al,[0.51 0.43],2,[2111],1,[536 534]
87578,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,plastics,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,plastics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87579,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPA6GF30,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPA6GF30,Ag,[0.4 0.3],2,[2111],1,[533 530]
87580,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPA6GF30,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPA6GF30,Al,[0.51 0.43],2,[2111],1,[536 534]
87581,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPA6GF30,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPA6GF30,Cu,[0.32 0.31],2,[2111],1,[532 537]
87582,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPGF30,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPGF30,Ag,[0.4 0.3],2,[2111],1,[533 530]
87583,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPGF30,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPGF30,Al,[0.51 0.43],2,[2111],1,[536 534]
87584,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPGF30,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPGF30,Cu,[0.32 0.31],2,[2111],1,[532 537]
87585,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPTF20,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPTF20,Ag,[0.4 0.3],2,[2111],1,[533 530]
87586,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPTF20,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPTF20,Al,[0.51 0.43],2,[2111],1,[536 534]
87587,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPTF20,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPTF20,Cu,[0.32 0.31],2,[2111],1,[532 537]
87588,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPTF30,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPTF30,Ag,[0.4 0.3],2,[2111],1,[533 530]
87589,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPTF30,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPTF30,Al,[0.51 0.43],2,[2111],1,[536 534]
87590,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,polymerPPTF30,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,polymerPPTF30,Cu,[0.32 0.31],2,[2111],1,[532 537]
87591,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,reinforcedPlastics,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,reinforcedPlastics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87592,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,reinforcedPlastics,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,reinforcedPlastics,Al,[0.51 0.43],2,[2111],1,[536 534]
87593,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,reinforcedPlastics,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,reinforcedPlastics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87594,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,sand,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,sand,Ag,[0.4 0.3],2,[2111],1,[533 530]
87595,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,sand,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,sand,Al,[0.51 0.43],2,[2111],1,[536 534]
87596,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,sand,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,sand,Cu,[0.32 0.31],2,[2111],1,[532 537]
87597,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,steelAndSteelAlloys,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,steelAndSteelAlloys,Ag,[0.4 0.3],2,[2111],1,[533 530]
87598,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,steelAndSteelAlloys,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,steelAndSteelAlloys,Al,[0.51 0.43],2,[2111],1,[536 534]
87599,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,steelAndSteelAlloys,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,steelAndSteelAlloys,Cu,[0.32 0.31],2,[2111],1,[532 537]
87600,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,undefinedAndMixedMaterials,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,undefinedAndMixedMaterials,Ag,[0.4 0.3],2,[2111],1,[533 530]
87601,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,undefinedAndMixedMaterials,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,undefinedAndMixedMaterials,Al,[0.51 0.43],2,[2111],1,[536 534]
87602,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,undefinedAndMixedMaterials,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,undefinedAndMixedMaterials,Cu,[0.32 0.31],2,[2111],1,[532 537]
87603,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,wood,Ag,WEEE_thermal_chem,WEEE_Cat3,condensator,wood,Ag,[0.4 0.3],2,[2111],1,[533 530]
87604,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,wood,Al,WEEE_thermal_chem,WEEE_Cat3,condensator,wood,Al,[0.51 0.43],2,[2111],1,[536 534]
87605,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,condensator,wood,Cu,WEEE_thermal_chem,WEEE_Cat3,condensator,wood,Cu,[0.32 0.31],2,[2111],1,[532 537]
87606,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,,Ag,[0.4 0.3],2,[2111],1,[533 530]
87607,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,,Al,[0.51 0.43],2,[2111],1,[536 534]
87608,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,,Cu,[0.32 0.31],2,[2111],1,[532 537]
87609,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,AlAndAlAlloys,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,AlAndAlAlloys,Ag,[0.4 0.3],2,[2111],1,[533 530]
87610,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,AlAndAlAlloys,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,AlAndAlAlloys,Al,[0.51 0.43],2,[2111],1,[536 534]
87611,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,AlAndAlAlloys,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,AlAndAlAlloys,Cu,[0.32 0.31],2,[2111],1,[532 537]
87612,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,CuAndCuAlloys,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,CuAndCuAlloys,Ag,[0.4 0.3],2,[2111],1,[533 530]
87613,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,CuAndCuAlloys,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,CuAndCuAlloys,Al,[0.51 0.43],2,[2111],1,[536 534]
87614,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,CuAndCuAlloys,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,CuAndCuAlloys,Cu,[0.32 0.31],2,[2111],1,[532 537]
87615,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,MaterialShadowWEEE,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,MaterialShadowWEEE,Ag,[0.4 0.3],2,[2111],1,[533 530]
87616,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,MaterialShadowWEEE,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,MaterialShadowWEEE,Al,[0.51 0.43],2,[2111],1,[536 534]
87617,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,MaterialShadowWEEE,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,MaterialShadowWEEE,Cu,[0.32 0.31],2,[2111],1,[532 537]
87618,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,aggregateBinderMixedMaterials,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,aggregateBinderMixedMaterials,Ag,[0.4 0.3],2,[2111],1,[533 530]
87619,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,aggregateBinderMixedMaterials,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,aggregateBinderMixedMaterials,Al,[0.51 0.43],2,[2111],1,[536 534]
87620,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,aggregateBinderMixedMaterials,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,aggregateBinderMixedMaterials,Cu,[0.32 0.31],2,[2111],1,[532 537]
87621,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,bitumen,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,bitumen,Ag,[0.4 0.3],2,[2111],1,[533 530]
87622,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,bitumen,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,bitumen,Al,[0.51 0.43],2,[2111],1,[536 534]
87623,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,bitumen,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,bitumen,Cu,[0.32 0.31],2,[2111],1,[532 537]
87624,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,carbon,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,carbon,Ag,[0.4 0.3],2,[2111],1,[533 530]
87625,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,carbon,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,carbon,Al,[0.51 0.43],2,[2111],1,[536 534]
87626,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,carbon,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,carbon,Cu,[0.32 0.31],2,[2111],1,[532 537]
87627,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ceramicComposites,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,ceramicComposites,Ag,[0.4 0.3],2,[2111],1,[533 530]
87628,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ceramicComposites,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,ceramicComposites,Al,[0.51 0.43],2,[2111],1,[536 534]
87629,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ceramicComposites,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,ceramicComposites,Cu,[0.32 0.31],2,[2111],1,[532 537]
87630,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,concrete,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,concrete,Ag,[0.4 0.3],2,[2111],1,[533 530]
87631,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,concrete,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,concrete,Al,[0.51 0.43],2,[2111],1,[536 534]
87632,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,concrete,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,concrete,Cu,[0.32 0.31],2,[2111],1,[532 537]
87633,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ferrousMetals,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,ferrousMetals,Ag,[0.4 0.3],2,[2111],1,[533 530]
87634,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ferrousMetals,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,ferrousMetals,Al,[0.51 0.43],2,[2111],1,[536 534]
87635,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ferrousMetals,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,ferrousMetals,Cu,[0.32 0.31],2,[2111],1,[532 537]
87636,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,glass,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,glass,Ag,[0.4 0.3],2,[2111],1,[533 530]
87637,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,glass,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,glass,Al,[0.51 0.43],2,[2111],1,[536 534]
87638,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,glass,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,glass,Cu,[0.32 0.31],2,[2111],1,[532 537]
87639,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,glassAndCeramics,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,glassAndCeramics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87640,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,glassAndCeramics,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,glassAndCeramics,Al,[0.51 0.43],2,[2111],1,[536 534]
87641,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,glassAndCeramics,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,glassAndCeramics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87642,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ironWroughtAndCast,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,ironWroughtAndCast,Ag,[0.4 0.3],2,[2111],1,[533 530]
87643,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ironWroughtAndCast,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,ironWroughtAndCast,Al,[0.51 0.43],2,[2111],1,[536 534]
87644,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,ironWroughtAndCast,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,ironWroughtAndCast,Cu,[0.32 0.31],2,[2111],1,[532 537]
87645,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,non-ferrousMetals,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,non-ferrousMetals,Ag,[0.4 0.3],2,[2111],1,[533 530]
87646,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,non-ferrousMetals,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,non-ferrousMetals,Al,[0.51 0.43],2,[2111],1,[536 534]
87647,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,non-ferrousMetals,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,non-ferrousMetals,Cu,[0.32 0.31],2,[2111],1,[532 537]
87648,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,oil4,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,oil4,Ag,[0.4 0.3],2,[2111],1,[533 530]
87649,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,oil4,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,oil4,Al,[0.51 0.43],2,[2111],1,[536 534]
87650,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,oil4,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,oil4,Cu,[0.32 0.31],2,[2111],1,[532 537]
87651,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherFerrousAlloys,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,otherFerrousAlloys,Ag,[0.4 0.3],2,[2111],1,[533 530]
87652,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherFerrousAlloys,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,otherFerrousAlloys,Al,[0.51 0.43],2,[2111],1,[536 534]
87653,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherFerrousAlloys,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,otherFerrousAlloys,Cu,[0.32 0.31],2,[2111],1,[532 537]
87654,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherMetalsAndMetalAlloys,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,otherMetalsAndMetalAlloys,Ag,[0.4 0.3],2,[2111],1,[533 530]
87655,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherMetalsAndMetalAlloys,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,otherMetalsAndMetalAlloys,Al,[0.51 0.43],2,[2111],1,[536 534]
87656,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherMetalsAndMetalAlloys,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,otherMetalsAndMetalAlloys,Cu,[0.32 0.31],2,[2111],1,[532 537]
87657,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherMinerals,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,otherMinerals,Ag,[0.4 0.3],2,[2111],1,[533 530]
87658,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherMinerals,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,otherMinerals,Al,[0.51 0.43],2,[2111],1,[536 534]
87659,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherMinerals,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,otherMinerals,Cu,[0.32 0.31],2,[2111],1,[532 537]
87660,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherOrUndefinedMaterials,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,otherOrUndefinedMaterials,Ag,[0.4 0.3],2,[2111],1,[533 530]
87661,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherOrUndefinedMaterials,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,otherOrUndefinedMaterials,Al,[0.51 0.43],2,[2111],1,[536 534]
87662,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherOrUndefinedMaterials,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,otherOrUndefinedMaterials,Cu,[0.32 0.31],2,[2111],1,[532 537]
87663,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherOrganics,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,otherOrganics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87664,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherOrganics,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,otherOrganics,Al,[0.51 0.43],2,[2111],1,[536 534]
87665,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,otherOrganics,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,otherOrganics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87666,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,plasticComposites,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,plasticComposites,Ag,[0.4 0.3],2,[2111],1,[533 530]
87667,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,plasticComposites,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,plasticComposites,Al,[0.51 0.43],2,[2111],1,[536 534]
87668,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,plasticComposites,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,plasticComposites,Cu,[0.32 0.31],2,[2111],1,[532 537]
87669,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,plastics,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,plastics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87670,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,plastics,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,plastics,Al,[0.51 0.43],2,[2111],1,[536 534]
87671,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,plastics,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,plastics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87672,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPA6GF30,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPA6GF30,Ag,[0.4 0.3],2,[2111],1,[533 530]
87673,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPA6GF30,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPA6GF30,Al,[0.51 0.43],2,[2111],1,[536 534]
87674,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPA6GF30,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPA6GF30,Cu,[0.32 0.31],2,[2111],1,[532 537]
87675,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPGF30,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPGF30,Ag,[0.4 0.3],2,[2111],1,[533 530]
87676,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPGF30,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPGF30,Al,[0.51 0.43],2,[2111],1,[536 534]
87677,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPGF30,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPGF30,Cu,[0.32 0.31],2,[2111],1,[532 537]
87678,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPTF20,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPTF20,Ag,[0.4 0.3],2,[2111],1,[533 530]
87679,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPTF20,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPTF20,Al,[0.51 0.43],2,[2111],1,[536 534]
87680,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPTF20,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPTF20,Cu,[0.32 0.31],2,[2111],1,[532 537]
87681,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPTF30,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPTF30,Ag,[0.4 0.3],2,[2111],1,[533 530]
87682,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPTF30,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPTF30,Al,[0.51 0.43],2,[2111],1,[536 534]
87683,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,polymerPPTF30,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,polymerPPTF30,Cu,[0.32 0.31],2,[2111],1,[532 537]
87684,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,reinforcedPlastics,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,reinforcedPlastics,Ag,[0.4 0.3],2,[2111],1,[533 530]
87685,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,reinforcedPlastics,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,reinforcedPlastics,Al,[0.51 0.43],2,[2111],1,[536 534]
87686,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,reinforcedPlastics,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,reinforcedPlastics,Cu,[0.32 0.31],2,[2111],1,[532 537]
87687,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,sand,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,sand,Ag,[0.4 0.3],2,[2111],1,[533 530]
87688,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,sand,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,sand,Al,[0.51 0.43],2,[2111],1,[536 534]
87689,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,sand,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,sand,Cu,[0.32 0.31],2,[2111],1,[532 537]
87690,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,steelAndSteelAlloys,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,steelAndSteelAlloys,Ag,[0.4 0.3],2,[2111],1,[533 530]
87691,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,steelAndSteelAlloys,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,steelAndSteelAlloys,Al,[0.51 0.43],2,[2111],1,[536 534]
87692,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,steelAndSteelAlloys,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,steelAndSteelAlloys,Cu,[0.32 0.31],2,[2111],1,[532 537]
87693,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,undefinedAndMixedMaterials,Ag,WEEE_thermal_chem,WEEE_Cat3,contactor,undefinedAndMixedMaterials,Ag,[0.4 0.3],2,[2111],1,[533 530]
87694,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,undefinedAndMixedMaterials,Al,WEEE_thermal_chem,WEEE_Cat3,contactor,undefinedAndMixedMaterials,Al,[0.51 0.43],2,[2111],1,[536 534]
87695,WEEE_2RM_chem2Smelter_other,WEEE_Cat3,contactor,undefinedAndMixedMaterials,Cu,WEEE_thermal_chem,WEEE_Cat3,contactor,undefinedAndMixedMaterials,Cu,[0.32 0.31],2,[2111],1,[532 537]
